0,30110693076,40
1,81596054765,0
2,81596054765,0
3,30110693076,40
4,3930505263,140
5,81596054765,0
6,1529533886,4600
7,81596054765,0
8,81596054765,0
9,40566786519,100
10,30110693076,40
11,81596054765,0
12,39313610369,20
13,40566786519,100
14,81596054765,0
15,81596054765,0
16,81596054765,0
17,1007779576,400
18,81596054765,0
19,81596054765,0
20,30110693076,40
21,81596054765,0
22,526353656,5900
23,56967800539,60
24,56967800539,60
25,39313610369,20
26,81596054765,0
27,81596054765,0
28,39313610369,20
29,10419897005,420
30,393550438,13200
31,81596054765,0
32,81596054765,0
33,56967800539,60
34,1846168439,4070
35,723456769,200
36,56967800539,60
37,2481894111,4600
38,2228612771,220
39,81596054765,0
40,81596054765,0
41,81596054765,0
42,4352471661,240
43,1544224320,4900
44,2289835488,3040
45,81596054765,0
46,416027026382,1960
47,81596054765,0
48,2662050872,5040
49,40444109435,50
50,347843948365,70
51,40444109435,50
52,81596054765,0
53,81596054765,0
54,81596054765,0
55,81596054765,0
56,30110693076,40
57,81596054765,0
58,4352471661,240
59,3930505263,140
60,4943612805,250
61,1007779576,400
62,81596054765,0
63,723456769,200
64,81596054765,0
65,1065267444,120
66,81596054765,0
67,56967800539,60
68,39313610369,20
69,1593505448,5120
70,39313610369,20
71,2537048118,4020
72,3829541416,4710
73,81596054765,0
74,15267963058,360
75,81596054765,0
76,81596054765,0
77,81596054765,0
78,81596054765,0
79,81596054765,0
80,81596054765,0
81,81596054765,0
82,81596054765,0
83,40566786519,100
84,81596054765,0
85,40566786519,100
86,759872357,7200
87,3930505263,140
88,723456769,200
89,2046916424,8280
90,1007779576,400
91,1065267444,120
92,81596054765,0
93,81596054765,0
94,81596054765,0
95,30110693076,40
96,39313610369,20
97,39313610369,20
98,1957650277,3880
99,81596054765,0
100,81596054765,0
101,7135078270,500
102,81596054765,0
103,81596054765,0
104,81596054765,0
105,75757071161,820
106,81596054765,0
107,81596054765,0
108,4943612805,250
109,81596054765,0
110,81596054765,0
111,723456769,200
112,81596054765,0
113,10645294635,260
114,30110693076,40
115,15129684320,190
116,16859455890,450
117,81596054765,0
118,81596054765,0
119,40566786519,100
120,81596054765,0
121,3988886411,2410
122,723456769,200
123,81596054765,0
124,81596054765,0
125,2087891406,600
126,40566786519,100
127,30110693076,40
128,81596054765,0
129,28524314948,850
130,81596054765,0
131,81596054765,0
132,4874724334,160
133,81596054765,0
134,81596054765,0
135,81596054765,0
136,81596054765,0
137,81596054765,0
138,30110693076,40
139,81596054765,0
140,1065267444,120
141,478099813,6500
142,18659901004,4060
143,81596054765,0
144,81596054765,0
145,723456769,200
146,81596054765,0
147,81596054765,0
148,81596054765,0
149,81596054765,0
150,81596054765,0
151,81596054765,0
152,3930505263,140
153,81596054765,0
154,81596054765,0
155,81596054765,0
156,81596054765,0
157,81596054765,0
158,30110693076,40
159,81596054765,0
160,81596054765,0
161,81596054765,0
162,400828097,9700
163,81596054765,0
164,81596054765,0
165,30110693076,40
166,81596054765,0
167,81596054765,0
168,81596054765,0
169,81596054765,0
170,1601354804980,110
171,30110693076,40
172,39313610369,20
173,81596054765,0
174,81596054765,0
175,4352471661,240
176,1423186297,300
177,37437249083,580
178,81596054765,0
179,39313610369,20
180,30110693076,40
181,39313610369,20
182,81596054765,0
183,10885642665,640
184,81596054765,0
185,535755873991,1740
186,81596054765,0
187,81596054765,0
188,81596054765,0
189,81596054765,0
190,10885642665,640
191,13701069994,480
192,2535528906,2040
193,81596054765,0
194,81596054765,0
195,40444109435,50
196,81596054765,0
197,39313610369,20
198,45492979293,80
199,81596054765,0
200,9467575117,320
201,78432267803,1940
202,81596054765,0
203,6161445966,440
204,81596054765,0
205,81596054765,0
206,81596054765,0
207,1007779576,400
208,4352471661,240
209,765333440,11000
210,81596054765,0
211,81596054765,0
212,2110188201,6120
213,40566786519,100
214,40566786519,100
215,3930505263,140
216,81596054765,0
217,723456769,200
218,40444109435,50
219,81596054765,0
220,723456769,200
221,81596054765,0
222,1007779576,400
223,4284556720,800
224,30110693076,40
225,81596054765,0
226,81596054765,0
227,81596054765,0
228,39313610369,20
229,81596054765,0
230,81596054765,0
231,39313610369,20
232,81596054765,0
233,81596054765,0
234,81596054765,0
235,81596054765,0
236,81596054765,0
237,6552276652,2510
238,81596054765,0
239,2228612771,220
240,81596054765,0
241,39313610369,20
242,81596054765,0
243,81596054765,0
244,81596054765,0
245,723456769,200
246,81596054765,0
247,81596054765,0
248,6161445966,440
249,8921675784,6940
250,81596054765,0
251,4352471661,240
252,81596054765,0
253,6161445966,440
254,40444109435,50
255,81596054765,0
256,81596054765,0
257,39313610369,20
258,40566786519,100
259,81596054765,0
260,6477492736,180
261,81596054765,0
262,81596054765,0
263,56967800539,60
264,30110693076,40
265,30110693076,40
266,81596054765,0
267,81596054765,0
268,81596054765,0
269,9467575117,320
270,723456769,200
271,81596054765,0
272,1392279943,5600
273,81596054765,0
274,81596054765,0
275,1007779576,400
276,723456769,200
277,81596054765,0
278,7135078270,500
279,81596054765,0
280,40566786519,100
281,10645294635,260
282,81596054765,0
283,81596054765,0
284,2195627001,2880
285,1596403731,9450
286,2733849838,4370
287,81596054765,0
288,81596054765,0
289,488375999,6000
290,2635117787,5680
291,40566786519,100
292,30110693076,40
293,81596054765,0
294,81596054765,0
295,3019460317,5470
296,81596054765,0
297,347843948365,70
298,2999896976,2340
299,40444109435,50
300,723456769,200
301,81596054765,0
302,81596054765,0
303,81596054765,0
304,1785532628,4060
305,81596054765,0
306,81596054765,0
307,81596054765,0
308,6161445966,440
309,723456769,200
310,40566786519,100
311,81596054765,0
312,81596054765,0
313,4874724334,160
314,3804901027,2740
315,81596054765,0
316,81596054765,0
317,81596054765,0
318,81596054765,0
319,32758633703,560
320,81596054765,0
321,2080407362,3790
322,723456769,200
323,81596054765,0
324,1065267444,120
325,81596054765,0
326,40444109435,50
327,2087891406,600
328,81596054765,0
329,4993767309,150
330,81596054765,0
331,81596054765,0
332,81596054765,0
333,81596054765,0
334,81596054765,0
335,10419897005,420
336,81596054765,0
337,81596054765,0
338,81596054765,0
339,81596054765,0
340,81596054765,0
341,81596054765,0
342,81596054765,0
343,1065267444,120
344,7135078270,500
345,81596054765,0
346,30110693076,40
347,45492979293,80
348,40566786519,100
349,81596054765,0
350,81596054765,0
351,1007779576,400
352,81596054765,0
353,4786963341,6320
354,40444109435,50
355,81596054765,0
356,81596054765,0
357,81596054765,0
358,723456769,200
359,56967800539,60
360,81596054765,0
361,11430471803,700
362,81596054765,0
363,81596054765,0
364,81596054765,0
365,30110693076,40
366,81596054765,0
367,3930505263,140
368,81596054765,0
369,3464599386,5070
370,81596054765,0
371,81596054765,0
372,723456769,200
373,81596054765,0
374,114551828535,470
375,30110693076,40
376,81596054765,0
377,9467575117,320
378,5477674115,5940
379,3941037827,4040
380,81596054765,0
381,81596054765,0
382,81596054765,0
383,5336555626,1520
384,40566786519,100
385,723456769,200
386,81596054765,0
387,81596054765,0
388,81596054765,0
389,3854300720,5090
390,40444109435,50
391,81596054765,0
392,1065267444,120
393,10645294635,260
394,81596054765,0
395,81596054765,0
396,81596054765,0
397,81596054765,0
398,9666068953,340
399,40444109435,50
400,81596054765,0
401,81596054765,0
402,81596054765,0
403,81596054765,0
404,81596054765,0
405,81596054765,0
406,81596054765,0
407,81596054765,0
408,399058131,7700
409,56967800539,60
410,3729453440,3830
411,39313610369,20
412,81596054765,0
413,81596054765,0
414,81596054765,0
415,81596054765,0
416,3131171735,4540
417,2502165738,5270
418,81596054765,0
419,723456769,200
420,39313610369,20
421,1007779576,400
422,81596054765,0
423,45492979293,80
424,2253941710,6570
425,81596054765,0
426,3480074449,3420
427,81596054765,0
428,81596054765,0
429,291187985,9800
430,2076566913,6340
431,81596054765,0
432,30110693076,40
433,44170338541,1200
434,81596054765,0
435,81596054765,0
436,45492979293,80
437,81596054765,0
438,81596054765,0
439,81596054765,0
440,81596054765,0
441,1978541909,6780
442,40566786519,100
443,39313610369,20
444,81596054765,0
445,40566786519,100
446,81596054765,0
447,81596054765,0
448,81596054765,0
449,81596054765,0
450,81596054765,0
451,30110693076,40
452,81596054765,0
453,81596054765,0
454,81596054765,0
455,10419110,34840
456,813872050,7080
457,81596054765,0
458,40566786519,100
459,14180494229,1700
460,81596054765,0
461,81596054765,0
462,3581186681,2980
463,81596054765,0
464,1637130713,3180
465,56967800539,60
466,81596054765,0
467,81596054765,0
468,511102829190,90
469,81596054765,0
470,484327182,11100
471,1007779576,400
472,4993767309,150
473,81596054765,0
474,2221005175,4640
475,511102829190,90
476,81596054765,0
477,81596054765,0
478,30110693076,40
479,2502165738,5270
480,81596054765,0
481,1077621138,5730
482,81596054765,0
483,2388807717,6470
484,45492979293,80
485,81596054765,0
486,81596054765,0
487,3403739635,3460
488,30110693076,40
489,81596054765,0
490,81596054765,0
491,39313610369,20
492,81596054765,0
493,3930505263,140
494,81596054765,0
495,81596054765,0
496,40566786519,100
497,81596054765,0
498,3236018003,3570
499,30110693076,40
500,723456769,200
501,81596054765,0
502,723456769,200
503,81596054765,0
504,81596054765,0
505,3657538540,2430
506,4943612805,250
507,81596054765,0
508,81596054765,0
509,347843948365,70
510,81596054765,0
511,2072698250,5700
512,81596054765,0
513,2089858121,4520
514,81596054765,0
515,56967800539,60
516,81596054765,0
517,1423186297,300
518,81596054765,0
519,56085755435,490
520,39313610369,20
521,81596054765,0
522,3505166975,3700
523,81596054765,0
524,1007779576,400
525,81596054765,0
526,81596054765,0
527,81596054765,0
528,81596054765,0
529,2979259399,3900
530,3936472915,5740
531,30110693076,40
532,81596054765,0
533,81596054765,0
534,81596054765,0
535,511102829190,90
536,4078254584,2500
537,40566786519,100
538,40444109435,50
539,40566786519,100
540,40444109435,50
