0,38523325257,7540
1,10611543933,9400
2,8854713835,8800
3,6356825797,7400
4,1093750645214,5290
5,89251279720,7980
6,6255324043,8000
7,100467355061,6660
8,33210752078,6740
9,42599537749,5240
10,202216756456,13540
11,7814237677,8900
12,34901748990,7620
13,1015093035429,14060
14,88724363965,5850
15,48817755504,9040
16,5748196957,6800
17,7606182792,8100
18,14400773526,9600
19,34531296351,5820
20,39384320629,4440
21,31210072022,8840
22,5936806727,6200
23,34901748990,7620
24,31210072022,8840
25,38307897908,4620
26,5299751273,7200
27,83329562529,13240
28,35742675043,5020
29,48713371721,9720
30,9223954919,8600
31,6121135190,6500
32,33210752078,6740
33,162127423076,5760
34,39450518538,10020
35,14157776812,4700
36,30689466862,5520
37,15683155023,10600
38,28252703596,5940
39,8326870943,5000
40,27023855575,12300
41,773805777699,17700
42,71942839710,11540
43,5691199595,7600
44,33903650879,4920
45,32907472541,3600
46,162127423076,5760
47,285848418803,10360
48,6039399421,6900
49,60102183892,6750
50,96198046466,9450
51,66127314487,4650
52,6771872915,7900
53,4787318571,5700
54,7746759501,6100
55,191227305307,9680
56,41674454820,4340
57,30342420054,8120
58,6836143243,6700
59,37589977537,9940
60,44869035816,6950
61,8716176229,9100
62,8656869926,9300
63,62346051784,4420
64,15073304437,4300
65,127034416942,3120
66,149259640,109600
67,29638500394,7820
68,53847723906,9320
69,6454093972,5800
70,22801068052,3300
71,26678000865,6620
72,48319196322,11140
73,6255324043,8000
74,161807327197,5860
75,17220879750,4100
76,171633115266,10250
77,21038888099,11400
78,26678000865,6620
79,10525678280,4800
80,12947564037,9700
81,21038657175,7020
82,11909528126,9200
83,42599537749,5240
84,6836143243,6700
85,176454269045,12840
86,6771872915,7900
87,294735766767,2220
88,5299751273,7200
89,178648488062,9180
90,6163084218,6300
91,102349650430,4960
92,180919221955,16440
93,547294506010,12460
94,5936806727,6200
95,50381372740,8640
96,6356825797,7400
97,5779115344,5900
98,6121135190,6500
99,10460902748,5300
100,119513310247,14120
101,9075067261,9800
102,9941520153,5200
103,5299751273,7200
104,35695116898,8820
105,10460902748,5300
106,46802795229,9020
107,14688580802,10300
108,80492283398,7850
109,8458148676,8400
110,5499224450,5600
111,17479011686,11800
112,7814237677,8900
113,140993999002,15700
114,30824002774,7240
115,51327222850,9440
116,56622778573,5450
117,25212561183,6340
118,7746759501,6100
119,24590403787,6720
120,5635931116,7500
121,314309196,112000
122,8507524329,4900
123,23337762056,5120
124,7339866979,5500
125,16356833382,4200
126,12642326048,10700
127,31146031016,6240
128,8458148676,8400
129,5111563707,7700
130,168902337184,10750
131,20353829575,12200
132,19138567724,6520
133,51437665663,14200
134,11984029526,10100
135,4487486548,6400
136,40249003829,5440
137,31677643612,5920
138,27472804738,6440
139,24991894809,7120
140,4487486548,6400
141,7745872260,8200
142,100467355061,6660
143,6759606536,5400
144,131935466962,13420
145,53044751273,10720
146,904414792749,1850
147,12526985812,4500
148,5748196957,6800
149,79375302741,14500
150,6356825797,7400
151,291781486283,1800
152,84898321405,11820
153,6255324043,8000
154,17220879750,4100
155,7814237677,8900
156,106262488789,10280
157,139441718475,5260
158,60743494688,9540
159,22801068052,3300
160,22370499029,12500
161,11909528126,9200
162,20823708679,11000
163,29511172313,6840
164,15683155023,10600
165,35695116898,8820
166,100736146400,6580
167,7745872260,8200
168,10460902748,5300
169,60627419708,15000
170,261686855687,12940
171,34531296351,5820
172,43038657236,4520
173,13396978036,9900
174,6836143243,6700
175,29638500394,7820
176,8458148676,8400
177,4159119207,7000
178,94336367396,6960
179,84898321405,11820
180,62346051784,4420
181,21699266614,6320
182,136044061326,10450
183,116723121197,4980
184,32491309564,13100
185,191190262304,12540
186,5111563707,7700
187,8326870943,5000
188,8716176229,9100
189,6771872915,7900
190,429525117705,5890
191,5111563707,7700
192,8380553957,8700
193,21038657175,7020
194,5986517791,7800
195,38425959147,13200
196,483521040,111400
197,33903650879,4920
198,70308451788,6180
199,5635931116,7500
200,261686855687,12940
201,141288395135,12440
202,90004035999,12320
203,6771872915,7900
204,12125883783,10000
205,9941520153,5200
206,352071185847,3220
207,5807991428,7300
208,105558007577,7860
209,15959726940,11100
210,5499224450,5600
211,4159119207,7000
212,39583174156,4820
213,23027008878,11500
214,51437665663,14200
215,7606182792,8100
216,6189482742,6600
217,6454093972,5800
218,88724363965,5850
219,14400773526,9600
220,47082191203,5840
221,6163084218,6300
222,66222010051,5750
223,25457996584,3500
224,24119649514,12600
225,7339866979,5500
226,8854713835,8800
227,5986517791,7800
228,19138567724,6520
229,13745953448,4400
230,5691199595,7600
231,53044751273,10720
232,4159119207,7000
233,48817755504,9040
234,572362607423,8390
235,5748196957,6800
236,8854713835,8800
237,1490018995,117020
238,749833390,109450
239,386854845604,8470
240,20123258623,7220
241,5807991428,7300
242,7339866979,5500
243,30824002774,7240
244,15908508718,10400
245,86515612588,6250
246,1321317022307,5330
